Location_Code,latitude,longitude,time,date,Temp,Avg_Chloro,pDA,tDA,Pn_delicatissima,Pn_seriata,chlor_a,sst,Rrs_346.0,Rrs_348.0,Rrs_351.0,Rrs_353.0,Rrs_356.0,Rrs_358.0,Rrs_361.0,Rrs_363.0,Rrs_366.0,Rrs_368.0,Rrs_371.0,Rrs_373.0,Rrs_375.0,Rrs_378.0,Rrs_380.0,Rrs_383.0,Rrs_385.0,Rrs_388.0,Rrs_390.0,Rrs_393.0,Rrs_395.0,Rrs_398.0,Rrs_400.0,Rrs_403.0,Rrs_405.0,Rrs_408.0,Rrs_410.0,Rrs_413.0,Rrs_415.0,Rrs_418.0,Rrs_420.0,Rrs_422.0,Rrs_425.0,Rrs_427.0,Rrs_430.0,Rrs_432.0,Rrs_435.0,Rrs_437.0,Rrs_440.0,Rrs_442.0,Rrs_445.0,Rrs_447.0,Rrs_450.0,Rrs_452.0,Rrs_455.0,Rrs_457.0,Rrs_460.0,Rrs_462.0,Rrs_465.0,Rrs_467.0,Rrs_470.0,Rrs_472.0,Rrs_475.0,Rrs_477.0,Rrs_480.0,Rrs_482.0,Rrs_485.0,Rrs_487.0,Rrs_490.0,Rrs_492.0,Rrs_495.0,Rrs_497.0,Rrs_500.0,Rrs_502.0,Rrs_505.0,Rrs_507.0,Rrs_510.0,Rrs_512.0,Rrs_515.0,Rrs_517.0,Rrs_520.0,Rrs_522.0,Rrs_525.0,Rrs_527.0,Rrs_530.0,Rrs_532.0,Rrs_535.0,Rrs_537.0,Rrs_540.0,Rrs_542.0,Rrs_545.0,Rrs_547.0,Rrs_550.0,Rrs_553.0,Rrs_555.0,Rrs_558.0,Rrs_560.0,Rrs_563.0,Rrs_565.0,Rrs_568.0,Rrs_570.0,Rrs_573.0,Rrs_575.0,Rrs_578.0,Rrs_580.0,Rrs_583.0,Rrs_586.0,Rrs_588.0,Rrs_613.0,Rrs_615.0,Rrs_618.0,Rrs_620.0,Rrs_623.0,Rrs_625.0,Rrs_627.0,Rrs_630.0,Rrs_632.0,Rrs_635.0,Rrs_637.0,Rrs_640.0,Rrs_641.0,Rrs_642.0,Rrs_643.0,Rrs_645.0,Rrs_646.0,Rrs_647.0,Rrs_648.0,Rrs_650.0,Rrs_651.0,Rrs_652.0,Rrs_653.0,Rrs_655.0,Rrs_656.0,Rrs_657.0,Rrs_658.0,Rrs_660.0,Rrs_661.0,Rrs_662.0,Rrs_663.0,Rrs_665.0,Rrs_666.0,Rrs_667.0,Rrs_668.0,Rrs_670.0,Rrs_671.0,Rrs_672.0,Rrs_673.0,Rrs_675.0,Rrs_676.0,Rrs_677.0,Rrs_678.0,Rrs_679.0,Rrs_681.0,Rrs_682.0,Rrs_683.0,Rrs_684.0,Rrs_686.0,Rrs_687.0,Rrs_688.0,Rrs_689.0,Rrs_691.0,Rrs_692.0,Rrs_693.0,Rrs_694.0,Rrs_696.0,Rrs_697.0,Rrs_698.0,Rrs_699.0,Rrs_701.0,Rrs_702.0,Rrs_703.0,Rrs_704.0,Rrs_706.0,Rrs_707.0,Rrs_708.0,Rrs_709.0,Rrs_711.0,Rrs_712.0,Rrs_713.0,Rrs_714.0,Rrs_717.0,Rrs_719.0
NP,33.6061,-117.9311,2024-03-19T17:30:00Z,2024-03-19,15.00,2.55,0,,5198,0,2.8941800594329834,15.46749401,0.002769334,0.002919112,0.003023778,0.002962223,0.003000223,0.003229779,0.003331334,0.003368446,0.003346445,0.003241112,0.003125557,0.003233335,0.003369333,0.003155778,0.003024889,0.003236223,0.003337779,0.003441334,0.003429556,0.003405778,0.003681778,0.003756667,0.003537557,0.003347112,0.003308668,0.003145779,0.002986223,0.002973112,0.002952445,0.002955334,0.002943779,0.002921779,0.002888445,0.002892001,0.002967556,0.002972667,0.002891112,0.002862223,0.002839334,0.00282289,0.002870223,0.002967778,0.003007112,0.00298889,0.002995112,0.002998223,0.003010223,0.003018668,0.003014445,0.002951779,0.002919556,0.002959335,0.002997556,0.003029778,0.003064222,0.003070223,0.003099112,0.003129556,0.003093557,0.003069779,0.003062446,0.00304689,0.003036223,0.003047334,0.003050668,0.003018668,0.002964445,0.002900223,0.00287489,0.002892668,0.002914445,0.002918223,0.002939557,0.002960001,0.002958001,0.002949334,0.002953557,0.002949557,0.002947779,0.002948668,0.002929557,0.002908223,0.002893334,0.002868002,0.002858223,0.002856668,0.002853556,0.002834223,0.002802223,0.002744001,0.002660445,0.002557334,0.002426668,0.002281557,0.002120001,0.001952223,0.001792224,0.001650668,0.000697556,0.000676001,0.000662445,0.000651112,0.000637335,0.000628445,0.000618224,0.000608001,0.000592001,0.000575112,0.00056489,0.000557112,0.000551112,0.000546224,0.000546223,0.00054889,0.000546001,0.000543779,0.000531335,0.000519557,0.000504668,0.000489779,0.000477112,0.000466445,0.000456223,0.000440001,0.000426667,0.000410445,0.00039889,0.000390445,0.000382668,0.000382001,0.000384445,0.000387334,0.000398223,0.000410001,0.000420445,0.000431113,0.000445334,0.000455779,0.000467557,0.000478001,0.000485335,0.000489557,0.00049289,0.000489779,0.000488223,0.000486445,0.000480889,0.000479112,0.000473557,0.00047089,0.000462446,0.000446224,0.000424668,0.000393112,0.000367334,0.000351112,0.000342,0.000334224,0.00032689,0.000320223,0.000310223,0.000304,0.000298001,0.000288667,0.000281112,0.000270001,0.000260445,0.000250445,0.000244445,0.000230445,0.000166667,9.466707706451416e-05
HAB_MWII,36.603683,-121.889275,2024-03-20T14:44:00Z,2024-03-20,14.10,,,,,,2.5666985511779785,14.14332771,-0.0008072,-0.000628799,-0.0004644,-0.000493599,-0.000299599,0.000151201,0.000371601,0.000442801,0.000476001,0.000432801,0.000385202,0.000641601,0.000896,0.000657202,0.000566401,0.000882401,0.0011016,0.001245201,0.0012532,0.0012904,0.0016576,0.001762801,0.001558802,0.0014192,0.001440001,0.0013012,0.001145601,0.001155601,0.001198801,0.0012596,0.001290402,0.001344802,0.001381601,0.001440001,0.001600001,0.001670402,0.0016404,0.001674801,0.001744802,0.0018144,0.001903601,0.0020648,0.0021796,0.002224001,0.002296,0.002344001,0.0024032,0.002460402,0.002504801,0.002470801,0.002478401,0.002568801,0.002645601,0.0027368,0.002815601,0.002861201,0.002929601,0.002981201,0.002976402,0.003001202,0.0030308,0.003062002,0.003097201,0.003154801,0.0032028,0.003190401,0.003134402,0.003078401,0.003085602,0.003128,0.0031824,0.003223601,0.003268401,0.003305202,0.003321201,0.003337201,0.003356402,0.0033628,0.003372801,0.0033812,0.003366801,0.003333601,0.003296,0.003256402,0.0032524,0.003258801,0.003261201,0.003220801,0.003181201,0.003120001,0.0030228,0.0029088,0.002760801,0.002586,0.002389201,0.002176401,0.001979201,0.001818401,0.000570799,0.0005512,0.000542001,0.000521201,0.000514801,0.000500801,0.000488001,0.000480001,0.0004752,0.000464401,0.000443601,0.000427201,0.000417601,0.000407201,0.000402801,0.000411201,0.000416401,0.0004164,0.000408,0.000389601,0.000368801,0.000354801,0.000339602,0.000325201,0.000309601,0.000285201,0.000258801,0.000234001,0.000213201,0.000200801,0.000194402,0.000188001,0.0001924,0.0001984,0.0002084,0.000223602,0.000237602,0.000252001,0.0002728,0.000290801,0.0003008,0.000316801,0.0003264,0.000334001,0.000340401,0.000339201,0.000338001,0.000334801,0.000324002,0.000322802,0.000314001,0.000315201,0.0003184,0.000305201,0.000294001,0.000262,0.000232401,0.000217601,0.000204801,0.000209201,0.000206801,0.000204401,0.000192802,0.000185601,0.000179201,0.00017,0.000165201,0.0001536,0.0001472,0.000144802,0.000144401,0.0001372,6.720125384163111e-05,-6.00E-06
HAB_SCW,36.958,-122.017,2024-03-20T16:00:00Z,2024-03-20,14.30,6.71,0.123292,,,200,1.188102126121521,,-0.000278444,-9.38E-05,7.04452395439148e-05,7.666730380151421e-05,0.000163112,0.000484001,0.000700223,0.00079889,0.000849557,0.000799112,0.000762001,0.000940224,0.001132889,0.000966001,0.00088689,0.001129779,0.001294889,0.001456001,0.001504222,0.001528668,0.001858445,0.001963557,0.001766001,0.00159689,0.001579334,0.001425556,0.001276889,0.001298668,0.001324668,0.001366223,0.001383334,0.001400224,0.001432445,0.001489112,0.001628223,0.001680223,0.001633557,0.001655112,0.001699335,0.001750223,0.001838668,0.001988,0.002093112,0.002126001,0.002177112,0.002210446,0.002253778,0.002288889,0.002314223,0.002284667,0.002290668,0.002365556,0.002438445,0.002523556,0.002587557,0.00262289,0.002687779,0.002740667,0.002730001,0.002745112,0.002782,0.002822001,0.00287289,0.002951334,0.003016668,0.003042,0.003046001,0.003036223,0.003067112,0.003141778,0.003220668,0.003273778,0.003342445,0.003402667,0.003441556,0.003472668,0.003516668,0.003551778,0.003588001,0.003617778,0.003629335,0.003630223,0.003636223,0.003627556,0.003643334,0.003666889,0.003688668,0.003677778,0.003655111,0.003598223,0.003509112,0.003390223,0.003234001,0.003055112,0.002853779,0.002632223,0.002415778,0.002219778,0.000863334,0.000837779,0.000822001,0.000799112,0.000786223,0.000771335,0.000755335,0.000738001,0.000725556,0.000710445,0.000694445,0.000678889,0.000672223,0.000664446,0.000661112,0.000667557,0.000667779,0.000665112,0.000650001,0.000635111,0.00061489,0.000597112,0.000580446,0.00056089,0.000543334,0.000518667,0.000494001,0.000468667,0.000448668,0.000432668,0.000422223,0.000418667,0.000422223,0.000425334,0.000441556,0.000456223,0.000471556,0.000492001,0.000515557,0.000537334,0.000555113,0.000573779,0.000589112,0.000600668,0.000607334,0.00060889,0.000608445,0.000605334,0.000592445,0.000581556,0.000565112,0.000557556,0.000552668,0.000538001,0.000516446,0.000480445,0.000448445,0.000430223,0.000416223,0.000409557,0.000398445,0.000390001,0.000376224,0.000367778,0.000358223,0.000346668,0.000334223,0.00031889,0.000305334,0.00029289,0.000283557,0.000268445,0.000181557,9.133418643614277e-05
CPP,35.170204,-120.740685,2024-03-24T17:00:00Z,2024-03-24,13.50,4.5,0.027,,3731.537,34116.91,0.6092296838760376,13.45999432,0.003658001,0.003723501,0.003788001,0.003703251,0.00375225,0.0039595,0.003950001,0.003943502,0.003864501,0.003660001,0.003508251,0.003604501,0.003665751,0.0033285,0.00316825,0.003439251,0.003529001,0.003536,0.003398501,0.003327251,0.003562002,0.003468751,0.003085751,0.002812501,0.002723501,0.002511251,0.002305501,0.002249751,0.002204501,0.002174751,0.002117001,0.00207375,0.002049251,0.00208325,0.002177251,0.00217,0.002066001,0.002023001,0.002006251,0.001994501,0.002013751,0.002101,0.002146001,0.002144251,0.002149751,0.002139251,0.00213625,0.002128,0.002125751,0.002074751,0.002053251,0.002092251,0.002118501,0.002157751,0.002210001,0.002228251,0.002269,0.002291501,0.002238501,0.002228251,0.002239251,0.002254501,0.002291001,0.002345501,0.002391751,0.002406251,0.002411001,0.0024035,0.002427251,0.002482251,0.002530001,0.00256,0.002610751,0.002640502,0.002649501,0.00266275,0.002695001,0.002723502,0.002756502,0.002783751,0.002795501,0.002808,0.002819501,0.002824001,0.002842001,0.002874501,0.002903,0.002898751,0.0028795,0.002839501,0.002766501,0.002660501,0.002529001,0.002387001,0.00223875,0.002080251,0.001933251,0.001808001,0.000674751,0.000652001,0.000633,0.000608,0.000584752,0.000572501,0.000570501,0.000555501,0.000530751,0.000511001,0.000497251,0.000486251,0.000482751,0.000478001,0.000479251,0.00048775,0.000492752,0.000493502,0.000486751,0.000474001,0.000458251,0.00044275,0.000431751,0.000418751,0.0004045,0.000383751,0.000362751,0.000340501,0.000322001,0.000311251,0.000306001,0.000303501,0.000312251,0.000324501,0.000343751,0.000365001,0.000392001,0.000419252,0.000448001,0.000476001,0.000501001,0.000525251,0.000544001,0.000560251,0.000568751,0.000574001,0.00057775,0.000581251,0.000579501,0.000577751,0.000570001,0.000564501,0.000553501,0.000533501,0.000506752,0.000464751,0.000426501,0.00039975,0.000382001,0.000373752,0.0003645,0.000356501,0.000342501,0.000331001,0.0003235,0.000310751,0.000301251,0.000290501,0.000278251,0.000268251,0.000259751,0.000249501,0.000188251,0.000107751
SW,34.408043,-119.68485,2024-03-25T15:00:00Z,2024-03-25,9.60,0.379,0,,430,870,25.512981414794922,,0.003397715,0.003348,0.003383429,0.00333943,0.003463716,0.003807144,0.003918858,0.003888001,0.003824287,0.003683429,0.003578287,0.003722572,0.003846,0.003552573,0.003416572,0.003762,0.003995716,0.004026002,0.003879716,0.003848,0.004156858,0.004076003,0.003665429,0.00338943,0.003320573,0.003119715,0.002916001,0.002880287,0.002856858,0.002862573,0.002839715,0.002812001,0.002808858,0.002901715,0.003036858,0.003046857,0.002953144,0.002928572,0.002947143,0.002944287,0.002979715,0.003105715,0.003181143,0.003178573,0.003178287,0.003189715,0.003209143,0.0032,0.003191143,0.003132286,0.003104286,0.003155716,0.003203144,0.003258287,0.003314001,0.003353715,0.003420858,0.003456858,0.003399144,0.003382858,0.003403144,0.003420286,0.00345943,0.003525429,0.003573144,0.003548572,0.003476287,0.003396286,0.00337743,0.003407715,0.003418858,0.00341543,0.003447144,0.003439715,0.003405429,0.003388858,0.003401715,0.00340543,0.003425429,0.003438572,0.003410287,0.003381715,0.003352572,0.003315429,0.003292001,0.003279715,0.003268287,0.00322943,0.003184858,0.003127429,0.003031144,0.002888858,0.002721429,0.002556858,0.002408286,0.002265715,0.002154001,0.002090572,0.000884858,0.00086543,0.000850287,0.00082743,0.000800287,0.000788286,0.000799144,0.000789143,0.000763716,0.000743144,0.000732858,0.000719143,0.000712572,0.000711428,0.000716573,0.000736858,0.000750858,0.00075943,0.000755143,0.000744572,0.000727429,0.000712001,0.000707715,0.000694287,0.000676858,0.000652001,0.000622001,0.000593144,0.000570572,0.000557143,0.000548287,0.000547716,0.000552287,0.000560858,0.000580286,0.000596,0.000618858,0.000645143,0.000667429,0.000688858,0.000704001,0.000718001,0.00072743,0.000735429,0.000740001,0.000742572,0.000738573,0.000738858,0.000734858,0.000732,0.000723144,0.000715144,0.000716,0.000708573,0.000696287,0.000660286,0.000616573,0.000576287,0.000550858,0.000541429,0.000536287,0.000527716,0.000510287,0.00049143,0.000479715,0.000461144,0.000447714,0.000435716,0.000418858,0.000409715,0.000408573,0.000409144,0.000418573,0.000371715
SIO,32.867,-117.257,2024-03-25T19:34:00Z,2024-03-25,15.30,2.91,0,,4381,4381,2.9236655235290527,15.38777161,0.000801778,0.001038668,0.001248223,0.001266668,0.001382445,0.001838445,0.002138667,0.002298223,0.002401556,0.002372445,0.002404001,0.002704667,0.002981112,0.002774001,0.002680001,0.003080667,0.003415334,0.003628667,0.003615112,0.003617779,0.004078223,0.004202668,0.003886222,0.003636667,0.003594445,0.003422223,0.003262889,0.003268445,0.003262668,0.003296001,0.003300889,0.003278223,0.003262222,0.003307335,0.003473556,0.003506667,0.003389111,0.003350223,0.003336667,0.00330489,0.003338224,0.003479334,0.003545112,0.003524224,0.003537334,0.00353089,0.003560223,0.003560001,0.003530223,0.003446224,0.003395556,0.003425113,0.003435779,0.003457779,0.003485779,0.003479334,0.003507334,0.003530223,0.003444446,0.003375556,0.003316445,0.00323889,0.003175779,0.003138223,0.003060668,0.002929335,0.002770668,0.002599112,0.002496,0.002476223,0.002461556,0.002419334,0.002398224,0.002357333,0.002290445,0.002233335,0.002195557,0.002160891,0.002122224,0.002080001,0.002017112,0.001952889,0.001890668,0.001813778,0.001749779,0.001712445,0.001687557,0.001627557,0.001569334,0.00150889,0.001426446,0.001333556,0.001228668,0.001123557,0.001024,0.000920668,0.000823112,0.00075889,0.000159113,0.000151779,0.000154224,0.000146445,0.000141778,0.000139334,0.000122667,0.000122445,0.000128445,0.000125112,0.000116001,0.000109556,0.000110445,0.000110223,0.000112445,0.000124223,0.000127556,0.000131557,0.000126668,0.000118667,0.000110001,0.000104001,0.000100446,9.711252641864121e-05,9.555659198667854e-05,8.288936805911362e-05,7.00002710800618e-05,5.2445051551330835e-05,3.600120544433594e-05,2.644542109919712e-05,1.822329249989707e-05,1.1556264325918164e-05,1.333405543846311e-05,8.000268280738965e-06,1.4000882401887793e-05,1.777915531420149e-05,1.777915531420149e-05,2.2446116417995654e-05,2.8000937163596973e-05,3.4444863558746874e-05,3.311162072350271e-05,3.400030982447788e-05,3.5555825888877735e-05,3.600037598516792e-05,3.888954597641714e-05,3.688989454531111e-05,3.688989454531111e-05,3.622265285230242e-05,3.177879625582136e-05,3.8223133742576465e-05,3.755630677915178e-05,5.1334500312805176e-05,6.489041697932407e-05,7.244489097502083e-05,7.377854490187019e-05,5.755614984082058e-05,4.37787821283564e-05,3.7112171412445605e-05,4.3779196857940406e-05,5.088953548693098e-05,5.888938903808594e-05,6.777876114938408e-05,6.466731429100037e-05,6.866744661238045e-05,7.133433973649517e-05,7.088979327818379e-05,7.333399844355881e-05,7.222386193461716e-05,7.02229663147591e-05,7.40008254069835e-05,7.644543802598491e-05,7.133392500691116e-05,3.2445623219246045e-05,-1.73E-05
SMP,34.008,-118.499,2024-03-25T20:00:00Z,2024-03-25,15.40,2.37,0,,2244,3740,,14.11999416,0.007552001,0.007490401,0.007441201,0.007312001,0.007317201,0.007440401,0.007352402,0.007309602,0.007195601,0.006952001,0.0067612,0.006864,0.006956001,0.0066044,0.006423201,0.006693601,0.006794401,0.0067888,0.006664801,0.0066048,0.006810401,0.006724401,0.006358401,0.006086402,0.005989201,0.0057832,0.005575201,0.005505601,0.0054404,0.005390001,0.005326001,0.005264801,0.0051952,0.005186401,0.005267601,0.005232801,0.005097201,0.005026801,0.004948401,0.004883201,0.0048636,0.0048952,0.004877201,0.004810801,0.004770001,0.004732801,0.004720001,0.004707601,0.004674801,0.004582401,0.004522001,0.0045224,0.004524401,0.004531601,0.004534001,0.0045228,0.004538001,0.0045532,0.004474401,0.004394402,0.004333201,0.004264401,0.004204,0.004170401,0.004104401,0.003983201,0.003832401,0.003652801,0.003535601,0.003492801,0.0034572,0.003418401,0.0034,0.0033628,0.003294401,0.003235602,0.0031896,0.0031344,0.003101601,0.0030504,0.002970401,0.002884801,0.0028,0.002717201,0.002646401,0.002587201,0.002535601,0.002476001,0.002411201,0.002334001,0.0022356,0.002122,0.001990801,0.001861202,0.001714,0.001570401,0.001459201,0.001388001,0.000532401,0.000521201,0.000510001,0.0004976,0.000484401,0.000486401,0.000496,0.000490401,0.000470401,0.000441602,0.000428802,0.0004256,0.000418401,0.000416,0.000413601,0.000426,0.000433201,0.000433201,0.0004284,0.000421201,0.000403602,0.000387602,0.000378801,0.000366399,0.000357202,0.000342802,0.000328001,0.000311201,0.000294001,0.000282001,0.000272401,0.000266001,0.0002632,0.000262001,0.000264801,0.000264002,0.000264802,0.0002708,0.0002732,0.000273601,0.000275601,0.000277601,0.000277201,0.000278801,0.000277201,0.0002728,0.000270002,0.000270402,0.000272802,0.000285202,0.0002896,0.000296401,0.000298801,0.000288801,0.000278001,0.000250801,0.000231602,0.000220001,0.000219201,0.000224802,0.000229602,0.000227601,0.000220802,0.000216801,0.0002148,0.000208002,0.000204001,0.000195602,0.0001892,0.0001824,0.000184,0.000179201,0.0001172,3.96005816583056e-05
NP,33.6061,-117.9311,2024-03-26T17:30:00Z,2024-03-26,13.00,2.78,0,,0,0,0.7660271525382996,14.16624451,0.00402075,0.004096251,0.004128501,0.004033001,0.004058501,0.004277501,0.004363001,0.004440501,0.00444475,0.004304251,0.004186251,0.004338251,0.004508251,0.004237751,0.0040925,0.004404501,0.004590751,0.00469125,0.004611752,0.00456375,0.004897001,0.004919501,0.00459375,0.004339001,0.004271751,0.004095751,0.003924751,0.003893001,0.003847501,0.003837501,0.003820751,0.003784251,0.003747751,0.003772001,0.003891501,0.003909251,0.003802001,0.003747751,0.003715251,0.003689,0.003716751,0.00382275,0.0038635,0.003826751,0.003826,0.003826001,0.0038405,0.003840251,0.003816251,0.003737001,0.003692001,0.003725251,0.003744501,0.003760501,0.003785501,0.003780751,0.00381075,0.003846501,0.003783002,0.003735251,0.0037065,0.003653251,0.003612501,0.003602251,0.003568501,0.0034815,0.003362001,0.003229251,0.003142751,0.003122,0.003111001,0.003085751,0.003083251,0.003061001,0.003010751,0.002962251,0.002930001,0.002897501,0.002873751,0.002845251,0.0027865,0.002722001,0.002655501,0.002585501,0.002534251,0.002499501,0.00247075,0.002424751,0.002367001,0.002303001,0.002218251,0.002108251,0.0019735,0.001836501,0.001701001,0.001562001,0.001431501,0.001337251,0.000505001,0.000491751,0.000484751,0.0004685,0.000456751,0.000452751,0.000450501,0.000439251,0.000426001,0.000417751,0.000405501,0.000393501,0.000391501,0.000389001,0.000390501,0.000402,0.000405251,0.000406501,0.000401001,0.000388501,0.00037525,0.000363752,0.000354001,0.00034575,0.000336251,0.000324001,0.000311,0.000291001,0.000277501,0.000265251,0.000255501,0.000250751,0.000249251,0.000249001,0.000254501,0.000257251,0.000262501,0.000270001,0.000276502,0.000283001,0.000289001,0.0002925,0.00029625,0.000297251,0.000295001,0.0002915,0.000286751,0.000284751,0.000282751,0.000284501,0.000287001,0.0002945,0.000298501,0.000292501,0.000279251,0.000252751,0.000233001,0.000223251,0.0002235,0.0002265,0.000227001,0.000227751,0.000222001,0.00022,0.000219501,0.00021425,0.000209751,0.000202751,0.000193251,0.000189252,0.000187751,0.000178001,9.95006412267685e-05,1.600058749318123e-05
HAB_MWII,36.603683,-121.889275,2024-03-27T14:46:00Z,2024-03-27,13.50,,,,,,,13.5422163,-0.000926399,-0.000594,-0.000254799,-0.000145999,0.000108401,0.000534401,0.000848801,0.001010402,0.001059201,0.001154801,0.001263601,0.001534401,0.001848801,0.001806401,0.001787201,0.002071201,0.002299201,0.002516401,0.002490801,0.002448001,0.0028388,0.002992001,0.002764401,0.0025928,0.002589601,0.002432801,0.002312801,0.002336001,0.002357601,0.002422001,0.002430401,0.0024248,0.002432801,0.002460401,0.002617201,0.002676,0.002608,0.002620001,0.0026604,0.002663601,0.002708,0.0028452,0.002932002,0.002922801,0.002945201,0.002954401,0.002971201,0.002967601,0.002945601,0.0028744,0.002854,0.002898001,0.002929201,0.002986001,0.0030164,0.003002001,0.003042802,0.003064401,0.003011602,0.0029832,0.003000002,0.003013201,0.0030056,0.003048401,0.003086401,0.003080002,0.003048401,0.003024802,0.003037201,0.003073601,0.003124402,0.003171201,0.003210001,0.003218801,0.003206801,0.003210401,0.003251201,0.003253201,0.0032608,0.003281201,0.003280002,0.0032736,0.003265601,0.0032388,0.003226001,0.003251199,0.003251201,0.003222401,0.00319,0.003132001,0.003038001,0.002898401,0.002735601,0.002574001,0.0023744,0.002149201,0.001918001,0.001729201,0.000437201,0.0004172,0.000393602,0.000384,0.000358001,0.000350401,0.000329601,0.000334801,0.000322401,0.0002924,0.000247201,0.000201999,0.000183601,0.0001724,0.000170801,0.000163201,0.000154401,0.000164001,0.000152402,0.00013,0.000108001,8.120089478325099e-05,6.960034079384059e-05,5.680173489963636e-05,4.800036549568176e-05,2.5600940716685727e-05,7.201731023087632e-06,-3.00E-05,-6.00E-05,-8.44E-05,-0.000111999,-0.000121998,-0.000127599,-0.000131998,-0.000129599,-0.000121599,-0.000101998,-0.000110799,-7.92E-05,-6.84E-05,-6.36E-05,-5.36E-05,-4.64E-05,-4.12E-05,-2.60E-05,-3.28E-05,-3.64E-05,-3.56E-05,-4.28E-05,-2.92E-05,-2.68E-05,-1.80E-05,-2.08E-05,-4.56E-05,-6.68E-05,-0.000107998,-0.0001428,-0.000151598,-0.000147199,-0.000145999,-0.00014,-0.000129598,-0.0001248,-0.0001212,-0.000114398,-0.000114399,-0.000113999,-0.000122399,-0.0001232,-0.000125998,-0.000114399,-0.0001176,-0.0001716,-0.000222398
HAB_SCW,36.958,-122.017,2024-03-27T15:05:00Z,2024-03-27,13.20,2.43,0.026366,,,200,10.426867485046387,,6.35563483228907e-05,0.000251556,0.000470667,0.000536667,0.000688667,0.001077557,0.001370445,0.001569557,0.001649779,0.001640002,0.001648223,0.001894889,0.002156445,0.002020224,0.001950223,0.002294445,0.002546445,0.002720667,0.002709555,0.00272,0.003089779,0.00317889,0.00292089,0.00271489,0.002699557,0.002546223,0.002406001,0.002419112,0.002427556,0.002442223,0.002441779,0.002446889,0.00245889,0.002514445,0.002649556,0.002696889,0.002634,0.002629778,0.002650667,0.002663557,0.002714223,0.002865334,0.002969556,0.002975334,0.002998223,0.003002445,0.003028667,0.003034667,0.003032667,0.002970445,0.002949557,0.003004223,0.003051334,0.003109779,0.003164223,0.003180668,0.003233112,0.003284668,0.003264001,0.003271112,0.00330689,0.003346001,0.003392445,0.003464446,0.003532445,0.003566667,0.00358889,0.003593779,0.003636446,0.00371489,0.003790889,0.003850668,0.003922001,0.003970668,0.004001334,0.004036223,0.004087112,0.004131557,0.004179112,0.004219334,0.004238445,0.004244668,0.004249333,0.004253334,0.004269334,0.00430089,0.004325778,0.004314446,0.004283335,0.004213335,0.004105778,0.003964001,0.003786667,0.003582223,0.00335489,0.00310689,0.002856667,0.002611556,0.001100445,0.001073112,0.001042446,0.001018222,0.000983557,0.000967334,0.000948001,0.000929112,0.000912223,0.000889112,0.000856445,0.000826445,0.000812668,0.000803334,0.000801112,0.000796001,0.000785778,0.000778224,0.000758446,0.000736445,0.000719557,0.000696889,0.000682223,0.000664002,0.000640445,0.000609779,0.000581334,0.000547556,0.000523778,0.000501778,0.000484222,0.000474445,0.000475335,0.00047489,0.000484889,0.000504668,0.00052489,0.000536667,0.00056889,0.000590446,0.000613112,0.000632667,0.000650001,0.000660223,0.000668223,0.000667556,0.000666223,0.000664001,0.000652223,0.000646223,0.000631112,0.000625334,0.000611112,0.000584223,0.000551112,0.000499778,0.000455779,0.000430446,0.000420445,0.000407113,0.000396445,0.000387778,0.000376445,0.000366445,0.000361557,0.000348224,0.000338445,0.000322445,0.000311335,0.000298,0.00028889,0.000266001,0.000163557,6.222310912562534e-05
